retiro_ID,fecha,year,mes,semestre,estudiante_nombres,estudiante_apellidos,carrera,estudiante_fecha_ingreso,genero,docente_nombres,docente_apellidos,departamento,materia_nombre,uvs,periodo,fecha_inicio,fecha_fin,tipo_retiro,razon_retiro
454,2022-08-09,2022,8,2,Miguel Ángel,Suárez,Biología,2018-09-23,Masculino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
455,2022-08-10,2022,8,2,Carolina Elizabeth,Herrera,Química,2021-12-06,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
456,2022-08-11,2022,8,2,Antonio José,Paredes,Ciencias Sociales,2019-01-19,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
457,2022-08-12,2022,8,2,Mónica Patricia,López,Informática,2020-08-02,Femenino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
458,2022-08-13,2022,8,2,Roberto Carlos,García,Matemática,2018-11-15,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
459,2022-08-14,2022,8,2,Sandra Milena,Martínez,Física,2021-04-28,Femenino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
460,2022-08-15,2022,8,2,Felipe Andrés,Díaz,Biología,2019-07-11,Masculino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
461,2022-08-16,2022,8,2,Daniela Fernanda,Rodríguez,Química,2020-02-24,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
462,2022-08-17,2022,8,2,Enrique José,Castro,Ciencias Sociales,2018-05-07,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
463,2022-08-18,2022,8,2,Patricia Alejandra,Navarro,Informática,2021-08-20,Femenino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
464,2022-08-19,2022,8,2,Gerardo Antonio,Molina,Matemática,2019-12-03,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2022-07-05,2022-12-03,Definitivo,Salud
465,2022-08-20,2022,8,2,Adriana Carolina,Espinoza,Física,2020-05-16,Femenino,Ana Ramírez,Matemática,Matemática,Física General,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
466,2022-08-21,2022,8,2,Rodrigo José,Vázquez,Biología,2018-08-29,Masculino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
467,2022-08-22,2022,8,2,Verónica Patricia,Ortega,Química,2021-11-12,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
468,2022-08-23,2022,8,2,Jorge Alberto,Silva,Ciencias Sociales,2019-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
469,2022-08-24,2022,8,2,Laura Beatriz,Gómez,Informática,2020-07-08,Femenino,Luis Gómez,Informática,Informática,Programación Web,3,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
470,2022-08-25,2022,8,2,Carlos Eduardo,Hernández,Matemática,2018-12-21,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
471,2022-08-26,2022,8,2,Mariana Isabel,Reyes,Física,2021-05-04,Femenino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
472,2022-08-27,2022,8,2,Alfonso Javier,Medina,Biología,2019-08-17,Masculino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
473,2022-08-28,2022,8,2,Claudia Marcela,Pérez,Química,2020-01-30,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
474,2022-08-29,2022,8,2,Francisco Javier,Cortés,Ciencias Sociales,2018-04-13,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
475,2022-08-30,2022,8,2,Gabriela Alejandra,Ramírez,Informática,2021-09-26,Femenino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
476,2022-08-31,2022,8,2,José Luis,Morales,Matemática,2019-12-09,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Salud
477,2022-08-01,2022,8,2,Sofía Gabriela,Campos,Física,2020-05-22,Femenino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
478,2022-08-02,2022,8,2,Manuel Alejandro,Ortega,Biología,2018-09-05,Masculino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
479,2022-08-03,2022,8,2,Ana María,Guerrero,Química,2021-12-18,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
480,2022-09-01,2022,9,2,Luis Miguel,Hernández,Informática,2020-04-18,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
481,2022-09-02,2022,9,2,Ana Gabriela,González,Matemática,2019-09-01,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2022-07-05,2022-12-03,Definitivo,Cambio de carrera
482,2022-09-03,2022,9,2,Carlos Enrique,Martínez,Física,2021-02-14,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,2,2022-07-05,2022-12-03,Temporal,Salud
483,2022-09-04,2022,9,2,María Fernanda,Sánchez,Biología,2018-11-27,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
484,2022-09-05,2022,9,2,Pedro Javier,Rodríguez,Química,2020-06-10,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
485,2022-09-06,2022,9,2,Sofía Valentina,Fernández,Ciencias Sociales,2019-09-23,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
486,2022-09-07,2022,9,2,Jorge Alberto,Díaz,Informática,2021-04-06,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
487,2022-09-08,2022,9,2,Laura Cecilia,Hernández,Matemática,2018-12-19,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
488,2022-09-09,2022,9,2,Diego Alejandro,López,Física,2020-07-02,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
489,2022-09-10,2022,9,2,Valeria Nicole,Torres,Biología,2021-02-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
490,2022-09-11,2022,9,2,Andrés Sebastián,Mendoza,Química,2019-07-28,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
491,2022-09-12,2022,9,2,Daniela Michelle,Castro,Ciencias Sociales,2018-10-11,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
492,2022-09-13,2022,9,2,Ricardo Andrés,Ortiz,Informática,2021-05-24,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
493,2022-09-14,2022,9,2,Patricia Alejandra,Núñez,Matemática,2019-12-07,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Salud
494,2022-09-15,2022,9,2,Fernando José,Ramírez,Física,2020-05-20,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
495,2022-09-16,2022,9,2,Adriana Marcela,Flores,Biología,2018-08-03,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
496,2022-09-17,2022,9,2,Roberto Carlos,Vargas,Química,2021-11-16,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
497,2022-09-18,2022,9,2,Claudia Elena,Medina,Ciencias Sociales,2019-02-09,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
498,2022-09-19,2022,9,2,Eduardo Antonio,Silva,Informática,2020-07-22,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
499,2022-09-20,2022,9,2,Verónica Patricia,Dominguez,Matemática,2018-12-05,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
500,2022-09-21,2022,9,2,José Miguel,Rojas,Física,2021-05-18,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
501,2022-09-22,2022,9,2,Luisa Fernanda,Morales,Biología,2019-10-01,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
502,2022-09-23,2022,9,2,Mario Alberto,Jiménez,Química,2020-03-14,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
503,2022-09-24,2022,9,2,Isabel Cristina,Chávez,Ciencias Sociales,2018-06-27,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
504,2022-09-25,2022,9,2,Francisco Javier,Vega,Informática,2021-09-10,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
505,2022-09-26,2022,9,2,Gloria María,Campos,Matemática,2019-12-23,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2022-07-05,2022-12-03,Definitivo,Salud
506,2022-09-27,2022,9,2,Alberto José,Ortega,Física,2020-05-06,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
507,2022-09-28,2022,9,2,Silvia Patricia,Paredes,Biología,2018-08-19,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
508,2022-09-29,2022,9,2,Arturo Gabriel,Delgado,Química,2021-11-02,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
509,2022-09-30,2022,9,2,Rosa Elena,Guerrero,Ciencias Sociales,2019-02-15,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
510,2022-09-01,2022,9,2,Manuel Alejandro,Aguilar,Informática,2020-07-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
511,2022-09-02,2022,9,2,Elena Beatriz,Ruiz,Matemática,2018-12-11,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
512,2022-09-03,2022,9,2,Raúl Eduardo,Mendoza,Física,2021-05-24,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
513,2022-09-04,2022,9,2,Teresa del Carmen,Castro,Biología,2019-10-07,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
514,2022-09-05,2022,9,2,Sergio Andrés,Flores,Química,2020-03-20,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
515,2022-09-06,2022,9,2,Beatriz Adriana,Orozco,Ciencias Sociales,2018-07-03,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
516,2022-09-07,2022,9,2,Oscar Daniel,Santos,Informática,2021-09-16,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
517,2022-09-08,2022,9,2,Lucía Gabriela,Moreno,Matemática,2019-12-27,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2022-07-05,2022-12-03,Definitivo,Salud
518,2022-09-09,2022,9,2,Javier Antonio,Ríos,Física,2020-06-10,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
519,2022-09-10,2022,9,2,Alicia María,Vargas,Biología,2018-09-23,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
520,2022-09-11,2022,9,2,Miguel Ángel,Suárez,Química,2021-12-06,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
521,2022-09-12,2022,9,2,Carolina Elizabeth,Herrera,Ciencias Sociales,2019-01-19,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
522,2022-09-13,2022,9,2,Antonio José,Paredes,Informática,2020-08-02,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
523,2022-09-14,2022,9,2,Mónica Patricia,López,Matemática,2018-11-15,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
524,2022-09-15,2022,9,2,Roberto Carlos,García,Física,2021-04-28,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
525,2022-09-16,2022,9,2,Sandra Milena,Martínez,Biología,2019-07-11,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
526,2022-09-17,2022,9,2,Felipe Andrés,Díaz,Química,2020-02-24,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
527,2022-09-18,2022,9,2,Daniela Fernanda,Rodríguez,Ciencias Sociales,2018-05-07,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
528,2022-09-19,2022,9,2,Enrique José,Castro,Informática,2021-08-20,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
529,2022-09-20,2022,9,2,Patricia Alejandra,Navarro,Matemática,2019-12-03,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Salud
530,2022-09-21,2022,9,2,Gerardo Antonio,Molina,Física,2020-05-16,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
531,2022-09-22,2022,9,2,Adriana Carolina,Espinoza,Biología,2018-08-29,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
532,2022-09-23,2022,9,2,Rodrigo José,Vázquez,Química,2021-11-12,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
533,2022-09-24,2022,9,2,Verónica Patricia,Ortega,Ciencias Sociales,2019-02-25,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
534,2022-09-25,2022,9,2,Jorge Alberto,Silva,Informática,2020-07-08,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
535,2022-09-26,2022,9,2,Laura Beatriz,Gómez,Matemática,2018-12-21,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
536,2022-10-01,2022,10,2,Carlos Andrés,Martínez,Informática,2020-05-18,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
537,2022-10-02,2022,10,2,Ana Lucía,Sánchez,Matemática,2019-10-01,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2022-07-05,2022-12-03,Definitivo,Cambio de carrera
538,2022-10-03,2022,10,2,Pedro Antonio,López,Física,2021-03-14,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,2,2022-07-05,2022-12-03,Temporal,Salud
539,2022-10-04,2022,10,2,Sofía Alejandra,Fernández,Biología,2018-12-27,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
540,2022-10-05,2022,10,2,Jorge Luis,Díaz,Química,2020-07-10,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
541,2022-10-06,2022,10,2,Laura Patricia,Hernández,Ciencias Sociales,2019-10-23,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
542,2022-10-07,2022,10,2,Diego Armando,Gómez,Informática,2021-05-06,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
543,2022-10-08,2022,10,2,Valentina Michelle,Torres,Matemática,2018-12-19,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
544,2022-10-09,2022,10,2,Andrés Felipe,Mendoza,Física,2020-08-02,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
545,2022-10-10,2022,10,2,Daniela Gabriela,Castro,Biología,2021-03-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
546,2022-10-11,2022,10,2,Ricardo José,Ortiz,Química,2019-08-28,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
547,2022-10-12,2022,10,2,Patricia Elena,Núñez,Ciencias Sociales,2020-12-11,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
548,2022-10-13,2022,10,2,Fernando José,Ramírez,Informática,2018-07-24,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
549,2022-10-14,2022,10,2,Adriana Marcela,Flores,Matemática,2021-02-05,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2022-07-05,2022-12-03,Definitivo,Salud
550,2022-10-15,2022,10,2,Roberto Carlos,Vargas,Física,2019-05-18,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
551,2022-10-16,2022,10,2,Claudia Patricia,Medina,Biología,2020-10-01,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
552,2022-10-17,2022,10,2,Eduardo Antonio,Silva,Química,2021-12-14,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
553,2022-10-18,2022,10,2,Verónica Isabel,Dominguez,Ciencias Sociales,2019-01-27,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Salud
554,2022-10-19,2022,10,2,José Manuel,Rojas,Informática,2020-06-10,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
555,2022-10-20,2022,10,2,Luisa Fernanda,Morales,Matemática,2018-11-23,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
556,2022-10-21,2022,10,2,Mario Alfonso,Jiménez,Física,2021-04-06,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
557,2022-10-22,2022,10,2,Isabel Cristina,Chávez,Biología,2019-09-19,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Definitivo,Salud
558,2022-10-23,2022,10,2,Francisco Javier,Vega,Química,2020-02-02,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2022-07-05,2022-12-03,Temporal,Cambio de carrera
559,2022-10-24,2022,10,2,Gloria Estela,Campos,Ciencias Sociales,2018-05-15,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2022-07-05,2022-12-03,Definitivo,Problemas personales
560,2022-10-25,2022,10,2,Alberto José,Ortega,Informática,2021-08-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2022-07-05,2022-12-03,Temporal,Problemas económicos
561,2022-10-26,2022,10,2,Silvia Marcela,Paredes,Matemática,2019-12-11,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2022-07-05,2022-12-03,Definitivo,Salud
